Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR
2018-10-11 07-PM,ETHEUR,175.13,175.13,175.13,175.13,0.0,0.0
2018-10-11 06-PM,ETHEUR,175.13,175.13,175.13,175.13,0.0,0.0
2018-10-11 05-PM,ETHEUR,175.13,175.13,175.13,175.13,0.0,0.0
2018-10-11 04-PM,ETHEUR,175.13,175.13,175.13,175.13,0.0,0.0
2018-10-11 03-PM,ETHEUR,175.13,175.13,175.13,175.13,0.0,0.0
2018-10-11 02-PM,ETHEUR,170.06,175.13,170.06,175.13,0.2652,46.44
2018-10-11 01-PM,ETHEUR,171.34,171.34,170,170.06,5.35,912.04
2018-10-11 12-PM,ETHEUR,171.23,171.34,171.23,171.34,0.2711,46.44
2018-10-11 11-AM,ETHEUR,193.38,193.38,171.23,171.23,0.34,58.56
2018-10-11 10-AM,ETHEUR,193.38,193.38,193.38,193.38,0.0,0.0
2018-10-11 09-AM,ETHEUR,193.38,193.38,193.38,193.38,0.0,0.0
2018-10-11 08-AM,ETHEUR,172.7,193.38,172.7,193.38,0.2586,50.0
2018-10-11 07-AM,ETHEUR,172.7,172.7,172.7,172.7,0.0,0.0
2018-10-11 06-AM,ETHEUR,199.78,199.78,172.7,172.7,1.06,183.76
2018-10-11 05-AM,ETHEUR,176.77,199.78,176.77,199.78,0.1251,25.0
2018-10-11 04-AM,ETHEUR,176.77,176.77,176.77,176.77,0.0,0.0
2018-10-11 03-AM,ETHEUR,176.77,176.77,176.77,176.77,0.0,0.0
2018-10-11 02-AM,ETHEUR,180,180,175.67,176.77,5.54,975.28
2018-10-11 01-AM,ETHEUR,191,191,180,180,2.79,511.84
2018-10-11 12-AM,ETHEUR,196.41,196.41,191,191,5.84,1121.3
2018-10-10 11-PM,ETHEUR,196.41,196.41,196.41,196.41,0.0,0.0
2018-10-10 10-PM,ETHEUR,196.41,196.41,196.41,196.41,0.0,0.0
2018-10-10 09-PM,ETHEUR,196.41,196.41,196.41,196.41,0.0,0.0
2018-10-10 08-PM,ETHEUR,195.82,196.41,195.82,196.41,2.25,441.58
2018-10-10 07-PM,ETHEUR,195.14,195.82,195.14,195.82,0.2553,50.0
2018-10-10 06-PM,ETHEUR,195.14,195.14,195.14,195.14,0.0,0.0
2018-10-10 05-PM,ETHEUR,195.14,195.14,195.14,195.14,0.0,0.0
2018-10-10 04-PM,ETHEUR,195.14,195.14,195.14,195.14,0.0,0.0
2018-10-10 03-PM,ETHEUR,195.14,195.14,195.14,195.14,0.0,0.0
2018-10-10 02-PM,ETHEUR,196.34,196.34,195.14,195.14,0.1021,19.92
2018-10-10 01-PM,ETHEUR,196.34,196.34,196.34,196.34,0.0,0.0
2018-10-10 12-PM,ETHEUR,196.34,196.34,196.34,196.34,0.0,0.0
2018-10-10 11-AM,ETHEUR,199.79,199.79,196.34,196.34,0.04046,7.95
2018-10-10 10-AM,ETHEUR,199.79,199.79,199.79,199.79,0.0,0.0
2018-10-10 09-AM,ETHEUR,199.79,199.79,199.79,199.79,0.0,0.0
2018-10-10 08-AM,ETHEUR,199.79,199.79,199.79,199.79,0.0,0.0
2018-10-10 07-AM,ETHEUR,199.79,199.79,199.79,199.79,0.0,0.0
2018-10-10 06-AM,ETHEUR,199.79,199.79,199.79,199.79,0.0,0.0
2018-10-10 05-AM,ETHEUR,199.79,199.79,199.79,199.79,0.0,0.0
2018-10-10 04-AM,ETHEUR,199.79,199.79,199.79,199.79,0.0,0.0
2018-10-10 03-AM,ETHEUR,199.79,199.79,199.79,199.79,0.0,0.0
2018-10-10 02-AM,ETHEUR,199.79,199.79,199.79,199.79,0.0,0.0
2018-10-10 01-AM,ETHEUR,199.79,199.79,199.79,199.79,0.0,0.0
2018-10-10 12-AM,ETHEUR,199.79,199.79,199.79,199.79,0.0,0.0
2018-10-09 11-PM,ETHEUR,199.79,199.79,199.79,199.79,0.0,0.0
2018-10-09 10-PM,ETHEUR,199.79,199.79,199.79,199.79,0.0,0.0
2018-10-09 09-PM,ETHEUR,199.79,199.79,199.79,199.79,0.0,0.0
2018-10-09 08-PM,ETHEUR,199.79,199.79,199.79,199.79,0.0,0.0
2018-10-09 07-PM,ETHEUR,199.79,199.79,199.79,199.79,0.0,0.0
2018-10-09 06-PM,ETHEUR,199.79,199.79,199.79,199.79,0.0,0.0
2018-10-09 05-PM,ETHEUR,199.79,199.79,199.79,199.79,0.0,0.0
2018-10-09 04-PM,ETHEUR,199.79,199.79,199.79,199.79,0.0,0.0
2018-10-09 03-PM,ETHEUR,200.21,200.21,199.79,199.79,2.9,579.15
2018-10-09 02-PM,ETHEUR,200.21,200.21,200.21,200.21,0.0,0.0
2018-10-09 01-PM,ETHEUR,200.21,200.21,200.21,200.21,0.0,0.0
2018-10-09 12-PM,ETHEUR,200.21,200.21,200.21,200.21,0.0,0.0
2018-10-09 11-AM,ETHEUR,200.21,200.21,200.21,200.21,0.0,0.0
2018-10-09 10-AM,ETHEUR,200.21,200.21,200.21,200.21,0.0,0.0
2018-10-09 09-AM,ETHEUR,201.28,201.28,200.21,200.21,0.1648,33.0
2018-10-09 08-AM,ETHEUR,201.28,201.28,201.28,201.28,0.0,0.0
2018-10-09 07-AM,ETHEUR,201.28,201.28,201.28,201.28,0.0,0.0
2018-10-09 06-AM,ETHEUR,201.28,201.28,201.28,201.28,0.0,0.0
2018-10-09 05-AM,ETHEUR,201.31,201.31,201.28,201.28,0.001242,0.25
2018-10-09 04-AM,ETHEUR,201.31,201.31,201.31,201.31,0.0,0.0
2018-10-09 03-AM,ETHEUR,201.31,201.31,201.31,201.31,0.0,0.0
2018-10-09 02-AM,ETHEUR,201.31,201.31,201.31,201.31,0.0,0.0
2018-10-09 01-AM,ETHEUR,201.31,201.31,201.31,201.31,0.0,0.0
2018-10-09 12-AM,ETHEUR,201.31,201.31,201.31,201.31,0.0,0.0
2018-10-08 11-PM,ETHEUR,201.31,201.31,201.31,201.31,0.0,0.0
2018-10-08 10-PM,ETHEUR,201.31,201.31,201.31,201.31,0.0,0.0
2018-10-08 09-PM,ETHEUR,201.31,201.31,201.31,201.31,0.0,0.0
2018-10-08 08-PM,ETHEUR,201.31,201.31,201.31,201.31,0.0,0.0
2018-10-08 07-PM,ETHEUR,201.31,201.31,201.31,201.31,0.0,0.0
2018-10-08 06-PM,ETHEUR,201.31,201.31,201.31,201.31,0.0,0.0
2018-10-08 05-PM,ETHEUR,200.18,201.31,200.18,201.31,0.4367,87.91
2018-10-08 04-PM,ETHEUR,200.18,200.18,200.18,200.18,0.0,0.0
2018-10-08 03-PM,ETHEUR,200.18,200.18,200.18,200.18,0.0,0.0
2018-10-08 02-PM,ETHEUR,200,200.61,200,200.18,19.76,3960.24
2018-10-08 01-PM,ETHEUR,200,200,200,200,0.0,0.0
2018-10-08 12-PM,ETHEUR,193.01,200,193.01,200,8.15,1616.09
2018-10-08 11-AM,ETHEUR,193.01,193.01,193.01,193.01,0.0,0.0
2018-10-08 10-AM,ETHEUR,196.6,196.6,193.01,193.01,0.01259,2.43
2018-10-08 09-AM,ETHEUR,196.6,196.6,196.6,196.6,0.0,0.0
2018-10-08 08-AM,ETHEUR,193,196.6,193,196.6,2.52,495.0
2018-10-08 07-AM,ETHEUR,193,193,193,193,0.0,0.0
2018-10-08 06-AM,ETHEUR,193,193,193,193,0.0,0.0
2018-10-08 05-AM,ETHEUR,193,193,193,193,0.0,0.0
2018-10-08 04-AM,ETHEUR,195.64,195.64,193,193,0.02255,4.35
2018-10-08 03-AM,ETHEUR,195.64,195.64,195.64,195.64,0.0,0.0
2018-10-08 02-AM,ETHEUR,195.64,195.64,195.64,195.64,0.0,0.0
2018-10-08 01-AM,ETHEUR,195.64,195.64,195.64,195.64,0.0,0.0
2018-10-08 12-AM,ETHEUR,195.64,195.64,195.64,195.64,0.0,0.0
2018-10-07 11-PM,ETHEUR,195.64,195.64,195.64,195.64,0.0,0.0
2018-10-07 10-PM,ETHEUR,194.79,195.64,194.79,195.64,0.02556,5.0
2018-10-07 09-PM,ETHEUR,194.79,194.79,194.79,194.79,0.0,0.0
2018-10-07 08-PM,ETHEUR,194.79,194.79,194.79,194.79,0.0,0.0
2018-10-07 07-PM,ETHEUR,194.79,194.79,194.79,194.79,0.0,0.0
2018-10-07 06-PM,ETHEUR,194.79,194.79,194.79,194.79,0.0,0.0
2018-10-07 05-PM,ETHEUR,194.79,194.79,194.79,194.79,0.0,0.0
2018-10-07 04-PM,ETHEUR,193,194.79,193,194.79,0.1426,27.78
2018-10-07 03-PM,ETHEUR,193,193,193,193,0.0,0.0
2018-10-07 02-PM,ETHEUR,193,193,193,193,0.0,0.0
2018-10-07 01-PM,ETHEUR,193,193,193,193,0.0,0.0
2018-10-07 12-PM,ETHEUR,193,193,193,193,0.0,0.0
2018-10-07 11-AM,ETHEUR,193,193,193,193,0.0,0.0
2018-10-07 10-AM,ETHEUR,193,193,193,193,0.0,0.0
2018-10-07 09-AM,ETHEUR,193,193,193,193,0.06977,13.47
2018-10-07 08-AM,ETHEUR,197.52,197.52,193,193,0.7,135.1
2018-10-07 07-AM,ETHEUR,197.52,197.52,197.52,197.52,0.0,0.0
2018-10-07 06-AM,ETHEUR,197.52,197.52,197.52,197.52,0.0,0.0
2018-10-07 05-AM,ETHEUR,197.52,197.52,197.52,197.52,0.0,0.0
2018-10-07 04-AM,ETHEUR,197.52,197.52,197.52,197.52,0.0,0.0
2018-10-07 03-AM,ETHEUR,197.52,197.52,197.52,197.52,0.0,0.0
2018-10-07 02-AM,ETHEUR,197.52,197.52,197.52,197.52,0.0,0.0
2018-10-07 01-AM,ETHEUR,193,197.52,193,197.52,8.62,1692.77
2018-10-07 12-AM,ETHEUR,193,193,193,193,0.0,0.0
2018-10-06 11-PM,ETHEUR,193,193,193,193,0.0,0.0
2018-10-06 10-PM,ETHEUR,193,193,193,193,0.0,0.0
2018-10-06 09-PM,ETHEUR,194.71,194.71,193,193,0.01539,2.97
2018-10-06 08-PM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-06 07-PM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-06 06-PM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-06 05-PM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-06 04-PM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-06 03-PM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-06 02-PM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-06 01-PM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-06 12-PM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-06 11-AM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-06 10-AM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-06 09-AM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-06 08-AM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-06 07-AM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-06 06-AM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-06 05-AM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-06 04-AM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-06 03-AM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-06 02-AM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-06 01-AM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-06 12-AM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-05 11-PM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-05 10-PM,ETHEUR,193,194.71,193,194.71,0.2588,50.39
2018-10-05 09-PM,ETHEUR,195.1,195.1,193,193,0.1094,21.11
2018-10-05 08-PM,ETHEUR,195.1,195.1,195.1,195.1,0.0,0.0
2018-10-05 07-PM,ETHEUR,192.27,195.1,192.27,195.1,0.3403,66.4
2018-10-05 06-PM,ETHEUR,192.27,192.27,192.27,192.27,0.0,0.0
2018-10-05 05-PM,ETHEUR,192.27,192.27,192.27,192.27,0.0,0.0
2018-10-05 04-PM,ETHEUR,192.27,192.27,192.27,192.27,0.0,0.0
2018-10-05 03-PM,ETHEUR,192.27,192.27,192.27,192.27,0.0,0.0
2018-10-05 02-PM,ETHEUR,191.05,192.27,191.05,192.27,0.05,9.61
2018-10-05 01-PM,ETHEUR,191.05,191.05,191.05,191.05,0.0,0.0
2018-10-05 12-PM,ETHEUR,191.05,191.05,191.05,191.05,0.0,0.0
2018-10-05 11-AM,ETHEUR,192.99,192.99,191.05,191.05,0.45,85.97
2018-10-05 10-AM,ETHEUR,192.99,192.99,192.99,192.99,0.0,0.0
2018-10-05 09-AM,ETHEUR,192.99,192.99,192.99,192.99,0.0,0.0
2018-10-05 08-AM,ETHEUR,192.99,192.99,192.99,192.99,0.0,0.0
2018-10-05 07-AM,ETHEUR,192.99,192.99,192.99,192.99,0.0,0.0
2018-10-05 06-AM,ETHEUR,192.99,192.99,192.99,192.99,0.0,0.0
2018-10-05 05-AM,ETHEUR,192.99,192.99,192.99,192.99,0.0,0.0
2018-10-05 04-AM,ETHEUR,192.99,192.99,192.99,192.99,0.0,0.0
2018-10-05 03-AM,ETHEUR,192.99,192.99,192.99,192.99,0.0,0.0
2018-10-05 02-AM,ETHEUR,192.99,192.99,192.99,192.99,0.0,0.0
2018-10-05 01-AM,ETHEUR,192.99,192.99,192.99,192.99,0.0,0.0
2018-10-05 12-AM,ETHEUR,192.99,192.99,192.99,192.99,0.0,0.0
2018-10-04 11-PM,ETHEUR,192.99,192.99,192.99,192.99,0.0,0.0
2018-10-04 10-PM,ETHEUR,192.99,192.99,192.99,192.99,0.0,0.0
2018-10-04 09-PM,ETHEUR,192.99,192.99,192.99,192.99,0.0,0.0
2018-10-04 08-PM,ETHEUR,192.99,192.99,192.99,192.99,0.0,0.0
2018-10-04 07-PM,ETHEUR,192.67,192.99,192.67,192.99,0.1302,25.12
2018-10-04 06-PM,ETHEUR,192.67,192.67,192.67,192.67,0.0,0.0
2018-10-04 05-PM,ETHEUR,195.44,195.44,180.01,192.67,1.04,194.84
2018-10-04 04-PM,ETHEUR,192.67,195.44,192.67,195.44,2.35,460.0
2018-10-04 03-PM,ETHEUR,194.78,194.78,192.67,192.67,0.05112,9.85
2018-10-04 02-PM,ETHEUR,190.32,195.02,190.32,194.78,2.62,510.0
2018-10-04 01-PM,ETHEUR,190.32,190.32,190.32,190.32,0.0,0.0
2018-10-04 12-PM,ETHEUR,190.32,190.32,190.32,190.32,0.0,0.0
2018-10-04 11-AM,ETHEUR,190.32,190.32,190.32,190.32,0.0,0.0
2018-10-04 10-AM,ETHEUR,190.32,190.32,190.32,190.32,0.0,0.0
2018-10-04 09-AM,ETHEUR,190.32,190.32,190.32,190.32,0.0,0.0
2018-10-04 08-AM,ETHEUR,190.32,190.32,190.32,190.32,0.0,0.0
2018-10-04 07-AM,ETHEUR,190.32,190.32,190.32,190.32,0.0,0.0
2018-10-04 06-AM,ETHEUR,190.32,190.32,190.32,190.32,0.0,0.0
2018-10-04 05-AM,ETHEUR,190.32,190.32,190.32,190.32,0.0,0.0
2018-10-04 04-AM,ETHEUR,190.32,190.32,190.32,190.32,0.0,0.0
2018-10-04 03-AM,ETHEUR,190.32,190.32,190.32,190.32,0.0,0.0
2018-10-04 02-AM,ETHEUR,190.32,190.32,190.32,190.32,0.0,0.0
2018-10-04 01-AM,ETHEUR,190.32,190.32,190.32,190.32,0.0,0.0
2018-10-04 12-AM,ETHEUR,190.32,190.32,190.32,190.32,0.0,0.0
2018-10-03 11-PM,ETHEUR,190.32,190.32,190.32,190.32,0.0,0.0
2018-10-03 10-PM,ETHEUR,190.2,190.32,190.2,190.32,5.26,1000.16
2018-10-03 09-PM,ETHEUR,190.2,190.2,190.2,190.2,0.0,0.0
2018-10-03 08-PM,ETHEUR,190.2,190.2,190.2,190.2,0.0,0.0
2018-10-03 07-PM,ETHEUR,191.26,191.26,190.2,190.2,0.03202,6.09
2018-10-03 06-PM,ETHEUR,191.26,191.26,191.26,191.26,0.0,0.0
2018-10-03 05-PM,ETHEUR,191.26,191.26,191.26,191.26,0.0,0.0
2018-10-03 04-PM,ETHEUR,191.26,191.26,191.26,191.26,0.0,0.0
2018-10-03 03-PM,ETHEUR,191.26,191.26,191.26,191.26,0.0,0.0
2018-10-03 02-PM,ETHEUR,190.48,191.26,190.48,191.26,0.1307,25.0
2018-10-03 01-PM,ETHEUR,189.98,190.48,189.98,190.48,0.1575,30.0
2018-10-03 12-PM,ETHEUR,189.98,189.98,189.98,189.98,0.0,0.0
2018-10-03 11-AM,ETHEUR,189.98,189.98,189.98,189.98,0.0,0.0
2018-10-03 10-AM,ETHEUR,189.98,189.98,189.98,189.98,0.0,0.0
2018-10-03 09-AM,ETHEUR,189.98,189.98,189.98,189.98,0.0,0.0
2018-10-03 08-AM,ETHEUR,186.75,189.98,186.75,189.98,1.58,300.06
2018-10-03 07-AM,ETHEUR,189.69,189.69,180,186.75,0.99,182.61
2018-10-03 06-AM,ETHEUR,188.96,189.69,188.96,189.69,0.4208,79.82
2018-10-03 05-AM,ETHEUR,188.96,188.96,188.96,188.96,0.0,0.0
2018-10-03 04-AM,ETHEUR,188.8,188.96,188.8,188.96,0.01159,2.19
2018-10-03 03-AM,ETHEUR,193.1,193.1,188.8,188.8,3.4,647.55
2018-10-03 02-AM,ETHEUR,195.1,195.1,193.1,193.1,0.1343,25.95
2018-10-03 01-AM,ETHEUR,195.1,195.1,195.1,195.1,0.0,0.0
2018-10-03 12-AM,ETHEUR,196.27,196.27,195.1,195.1,0.6138,119.76
2018-10-02 11-PM,ETHEUR,196.27,196.27,196.27,196.27,0.0,0.0
2018-10-02 10-PM,ETHEUR,196.27,196.27,196.27,196.27,0.0,0.0
2018-10-02 09-PM,ETHEUR,196.53,196.53,196.27,196.27,1.77,348.31
2018-10-02 08-PM,ETHEUR,194.71,196.62,194.71,196.53,0.5086,99.98
2018-10-02 07-PM,ETHEUR,194.71,194.71,194.71,194.71,0.0,0.0
2018-10-02 06-PM,ETHEUR,194.47,194.75,194.47,194.71,0.886,172.52
2018-10-02 05-PM,ETHEUR,196,196,194.47,194.47,0.9253,180.23
2018-10-02 04-PM,ETHEUR,198.11,198.11,195.99,196,0.1221,23.95
2018-10-02 03-PM,ETHEUR,198.11,198.11,198.11,198.11,0.0,0.0
2018-10-02 02-PM,ETHEUR,198.75,198.75,196.18,198.11,0.3404,67.43
2018-10-02 01-PM,ETHEUR,199.38,199.38,198.75,198.75,1.0,199.61
2018-10-02 12-PM,ETHEUR,199.38,199.38,199.38,199.38,0.0,0.0
2018-10-02 11-AM,ETHEUR,196.32,199.38,196.32,199.38,0.4782,95.24
2018-10-02 10-AM,ETHEUR,196.32,196.32,196.32,196.32,0.0,0.0
2018-10-02 09-AM,ETHEUR,196.32,196.32,196.32,196.32,0.0,0.0
2018-10-02 08-AM,ETHEUR,197.87,197.87,196.25,196.32,1.34,264.04
2018-10-02 07-AM,ETHEUR,197.87,197.87,197.87,197.87,0.0,0.0
2018-10-02 06-AM,ETHEUR,197.87,197.87,197.87,197.87,0.0,0.0
2018-10-02 05-AM,ETHEUR,197.87,197.87,197.87,197.87,0.0,0.0
2018-10-02 04-AM,ETHEUR,197.87,197.87,197.87,197.87,0.0,0.0
2018-10-02 03-AM,ETHEUR,197.87,197.87,197.87,197.87,0.0,0.0
2018-10-02 02-AM,ETHEUR,197.87,197.87,197.87,197.87,0.0,0.0
2018-10-02 01-AM,ETHEUR,197.87,197.87,197.87,197.87,0.0,0.0
2018-10-02 12-AM,ETHEUR,197.87,197.87,197.87,197.87,0.0,0.0
2018-10-01 11-PM,ETHEUR,197.87,197.87,197.87,197.87,0.0,0.0
2018-10-01 10-PM,ETHEUR,197.87,197.87,197.87,197.87,0.0,0.0
2018-10-01 09-PM,ETHEUR,196.64,197.87,196.64,197.87,0.005315,1.05
2018-10-01 08-PM,ETHEUR,196.64,196.64,196.64,196.64,0.0,0.0
2018-10-01 07-PM,ETHEUR,199.78,199.78,196.6,196.64,0.09632,18.94
2018-10-01 06-PM,ETHEUR,196,199.78,196,199.78,1.0,200.64
2018-10-01 05-PM,ETHEUR,196,196,196,196,0.0,0.0
2018-10-01 04-PM,ETHEUR,196,196,196,196,2.9,568.79
2018-10-01 03-PM,ETHEUR,193.98,196,193.98,196,4.1,799.21
2018-10-01 02-PM,ETHEUR,195.69,195.69,193.98,193.98,0.8387,162.71
2018-10-01 01-PM,ETHEUR,196.14,196.14,195.07,195.69,1.74,340.6
2018-10-01 12-PM,ETHEUR,196.14,196.14,196.14,196.14,0.0,0.0
2018-10-01 11-AM,ETHEUR,196.14,196.14,196.14,196.14,0.0,0.0
2018-10-01 10-AM,ETHEUR,197.73,197.73,196.14,196.14,0.01645,3.23
2018-10-01 09-AM,ETHEUR,197.73,197.73,197.73,197.73,0.0,0.0
2018-10-01 08-AM,ETHEUR,198.31,198.31,197.29,197.73,1.0,197.62
2018-10-01 07-AM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-10-01 06-AM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-10-01 05-AM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-10-01 04-AM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-10-01 03-AM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-10-01 02-AM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-10-01 01-AM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-10-01 12-AM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 11-PM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 10-PM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 09-PM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 08-PM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 07-PM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 06-PM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 05-PM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 04-PM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 03-PM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 02-PM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 01-PM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 12-PM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 11-AM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 10-AM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 09-AM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 08-AM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 07-AM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 06-AM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 05-AM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 04-AM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 03-AM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 02-AM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 01-AM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-30 12-AM,ETHEUR,198.31,198.31,198.31,198.31,0.0,0.0
2018-09-29 11-PM,ETHEUR,197,198.31,197,198.31,1.77,350.12
2018-09-29 10-PM,ETHEUR,197,197,197,197,0.0,0.0
2018-09-29 09-PM,ETHEUR,197,197,197,197,0.0,0.0
2018-09-29 08-PM,ETHEUR,197,197,197,197,0.0,0.0
2018-09-29 07-PM,ETHEUR,197,197,197,197,0.0,0.0
2018-09-29 06-PM,ETHEUR,197,197,197,197,0.0,0.0
2018-09-29 05-PM,ETHEUR,197,197,197,197,0.0,0.0
2018-09-29 04-PM,ETHEUR,197,197,197,197,0.0,0.0
2018-09-29 03-PM,ETHEUR,197,197,197,197,0.0,0.0
2018-09-29 02-PM,ETHEUR,202.03,202.03,197,197,0.00484,0.9536
2018-09-29 01-PM,ETHEUR,202.24,202.24,201.99,202.03,10.42,2105.5
2018-09-29 12-PM,ETHEUR,202.24,202.24,202.24,202.24,0.0,0.0
2018-09-29 11-AM,ETHEUR,202.24,202.24,202.24,202.24,0.0,0.0
2018-09-29 10-AM,ETHEUR,202.24,202.24,202.24,202.24,0.0,0.0
2018-09-29 09-AM,ETHEUR,170.03,202.24,170.03,202.24,2.74,547.65
2018-09-29 08-AM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-29 07-AM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-29 06-AM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-29 05-AM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-29 04-AM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-29 03-AM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-29 02-AM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-29 01-AM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-29 12-AM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-28 11-PM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-28 10-PM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-28 09-PM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-28 08-PM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-28 07-PM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-28 06-PM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-28 05-PM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-28 04-PM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-28 03-PM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-28 02-PM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-28 01-PM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-28 12-PM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-28 11-AM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-28 10-AM,ETHEUR,170.03,170.03,170.03,170.03,0.0,0.0
2018-09-28 09-AM,ETHEUR,193.86,194,170.02,170.03,7.53,1440.34
2018-09-28 08-AM,ETHEUR,193.86,193.86,193.86,193.86,0.0,0.0
2018-09-28 07-AM,ETHEUR,193.86,193.86,193.86,193.86,0.0,0.0
2018-09-28 06-AM,ETHEUR,193.86,193.86,193.86,193.86,0.0,0.0
2018-09-28 05-AM,ETHEUR,193.86,193.86,193.86,193.86,0.0,0.0
2018-09-28 04-AM,ETHEUR,193.86,193.86,193.86,193.86,0.0,0.0
2018-09-28 03-AM,ETHEUR,193.86,193.86,193.86,193.86,0.0,0.0
