"timestamp","rate"
"2016-05-19T00:00:00Z","435.291035126761952599206598077578322312"
"2016-05-20T00:00:00Z","442.592604716914187059973207011709853596"
"2016-05-21T00:00:00Z","442.333714462511161959046809642957265352"
"2016-05-22T00:00:00Z","438.553650232823907855156152054368942153"
"2016-05-23T00:00:00Z","444.216233148124802616226224162384958044"
"2016-05-24T00:00:00Z","446.079214618868123534246299359541346217"
"2016-05-25T00:00:00Z","449.637968640623178096274606607289425763"
"2016-05-26T00:00:00Z","453.721511221348372770448633060296054509"
"2016-05-27T00:00:00Z","473.093568826179532904076246308672476057"
"2016-05-28T00:00:00Z","528.109610614792418399943854488377624332"
"2016-05-29T00:00:00Z","530.838729582391930813453585535314245864"
"2016-05-30T00:00:00Z","533.55823300377406209462733743700650"
"2016-05-31T00:00:00Z","531.785223998924208552157393805248756609"
"2016-06-01T00:00:00Z","538.058844319004221800012261012881392390"
"2016-06-02T00:00:00Z","539.916501629207946594137143556341741428"
"2016-06-03T00:00:00Z","568.651783652441966841156753305334845567"
"2016-06-04T00:00:00Z","571.085079414034876181418795717996048206"
"2016-06-05T00:00:00Z","572.162027061668966154255319742382445200"
"2016-06-06T00:00:00Z","586.528585960194365503164988529901113734"
"2016-06-07T00:00:00Z","577.687761654052947617333098846383068718"
"2016-06-08T00:00:00Z","584.067196457891653681733107245419744873"
"2016-06-09T00:00:00Z","577.24268593566499758982127170501022"
"2016-06-10T00:00:00Z","580.94900902760924000000749176657174"
"2016-06-11T00:00:00Z","614.19486849450698052828742285961674"
"2016-06-12T00:00:00Z","673.16391835132718642978990505559443"
"2016-06-13T00:00:00Z","706.43192630144772200940680425520474"
"2016-06-14T00:00:00Z","686.22784542934672482472357881838643"
"2016-06-15T00:00:00Z","697.23935015973192087735689010011485"
"2016-06-16T00:00:00Z","770.22782506561712880733689665079863"
"2016-06-17T00:00:00Z","749.79721787946831562591542450525428"
"2016-06-18T00:00:00Z","758.68302080158060540065343584890124"
"2016-06-19T00:00:00Z","768.78520012582587045011026128802625"
"2016-06-20T00:00:00Z","738.48633583095751528643762967414619"
"2016-06-21T00:00:00Z","667.84431039806005113090410468153127"
"2016-06-22T00:00:00Z","602.70392938550406156218290316370331"
"2016-06-23T00:00:00Z","626.74154098547779224107327813999535"
"2016-06-24T00:00:00Z","666.77146037080497710835147876075802"
"2016-06-25T00:00:00Z","666.00666535483353390680170918007592"
"2016-06-26T00:00:00Z","628.58896964591768222197281248916533"
"2016-06-27T00:00:00Z","660.89615949904431940589868714887414"
"2016-06-28T00:00:00Z","647.84384371625998912176014395660359"
"2016-06-29T00:00:00Z","640.25984748506962123497923173772517"
"2016-06-30T00:00:00Z","675.21281513585876635366765109548440"
"2016-07-01T00:00:00Z","676.21954842834668027268094627323594"
"2016-07-02T00:00:00Z","705.88774092739854892894237750823163"
"2016-07-03T00:00:00Z","659.94510267098165840201540567957751"
"2016-07-04T00:00:00Z","682.70250356222439023259598037712733"
"2016-07-05T00:00:00Z","669.86438013693491450419509814607923"
"2016-07-06T00:00:00Z","680.38906508511727145074518190383577"
"2016-07-07T00:00:00Z","640.68516678063992856521099283932428"
"2016-07-08T00:00:00Z","667.55102077416393479516360241138793"
"2016-07-09T00:00:00Z","650.34712569287415438834384880153467"
"2016-07-10T00:00:00Z","650.40630840396011759474380475867744"
"2016-07-11T00:00:00Z","648.02388968354871876092203300549958"
"2016-07-12T00:00:00Z","667.73278054796680485624847563485773"
"2016-07-13T00:00:00Z","652.60849861386096685105643923201537"
"2016-07-14T00:00:00Z","658.87937593644067802467048621784414"
"2016-07-15T00:00:00Z","663.21107384673342137443539256866713"
"2016-07-16T00:00:00Z","663.15316146307824925875342085317719"
"2016-07-17T00:00:00Z","682.16120161835629844475373479615610"
"2016-07-18T00:00:00Z","675.18914105936113641232547688960770"
"2016-07-19T00:00:00Z","674.54821710879983266288027387370724"
"2016-07-20T00:00:00Z","667.76828318566243144562202403983276"
"2016-07-21T00:00:00Z","663.85880289876563228417825926395539"
"2016-07-22T00:00:00Z","649.25419074486840306444307509400259"
"2016-07-23T00:00:00Z","655.34928972848290407173930327532162"
"2016-07-24T00:00:00Z","662.32946139013962878058583327936776"
"2016-07-25T00:00:00Z","653.31671626583279524560338970208021"
"2016-07-26T00:00:00Z","651.53280125251708992817362900609063"
"2016-07-27T00:00:00Z","653.69621691086612630325807952104448"
"2016-07-28T00:00:00Z","655.45165271224565999533490455042527"
"2016-07-29T00:00:00Z","655.97557768218646880539511560647373"
"2016-07-30T00:00:00Z","652.95560034057224246633693849887463"
"2016-07-31T00:00:00Z","622.05144138330689117846993593053740"
"2016-08-01T00:00:00Z","607.41565616328033828649398212512928"
"2016-08-02T00:00:00Z","556.30183629988873527959599046540463"
"2016-08-03T00:00:00Z","571.46114040319934663023867080593509"
"2016-08-04T00:00:00Z","580.32136142094126964076138850848467"
"2016-08-05T00:00:00Z","579.49889874415429337871298535572123"
"2016-08-06T00:00:00Z","594.49873588791133574490552001775625"
"2016-08-07T00:00:00Z","599.94974836117010057535155624456309"
"2016-08-08T00:00:00Z","594.81125556889456660739789548829339"
"2016-08-09T00:00:00Z","589.47244725804795011628167674330083"
"2016-08-10T00:00:00Z","593.83810823801742870303899410767111"
"2016-08-11T00:00:00Z","591.22718318582220826850815587468794"
