UNIX Timestamp;Excel Timestamp;Date;Symbol;Open;High;Low;Close;Volume BTC;Volume EUR
1486684800,00;42776,00;29.01.17;BTCEUR;861.11;862.99;853.26;855.55;1952.44;1677502.16
1486598400,00;42775,00;28.01.17;BTCEUR;860.51;865.77;860.01;861.11;1574.61;1358521.94
1486512000,00;42774,00;27.01.17;BTCEUR;859.98;870.27;852.89;860.51;4084.88;3520441.42
1486425600,00;42773,00;26.01.17;BTCEUR;835.99;863.94;834;859.98;4948.99;4209631.5
1486339200,00;42772,00;25.01.17;BTCEUR;837;843.99;830.12;835.99;4561.8;3818880.09
1486252800,00;42771,00;24.01.17;BTCEUR;862;865.77;830.1;837;10200.06;8634436.06
1486166400,00;42770,00;23.01.17;BTCEUR;861.83;873.66;852.69;862;4397.82;3796481.96
1486080000,00;42769,00;22.01.17;BTCEUR;864.99;880;837.11;861.83;8797.06;7572673.04
1485993600,00;42768,00;21.01.17;BTCEUR;840.97;870.87;839.44;864.99;5201.35;4477989.64
1485907200,00;42767,00;20.01.17;BTCEUR;843.3;850;830;840.97;4616.34;3887614.17
1485820800,00;42766,00;19.01.17;BTCEUR;828.53;855;827.55;843.3;7649.72;6461582.36
1485734400,00;42765,00;18.01.17;BTCEUR;854.99;860;803.28;828.53;11532.9;9541710.77
1485648000,00;42764,00;17.01.17;BTCEUR;789.51;859;789.51;854.99;12458.33;10403619.84
1485561600,00;42763,00;16.01.17;BTCEUR;777.48;799;770.11;789.51;6553.31;5157987.65
1485475200,00;42762,00;15.01.17;BTCEUR;769.79;783.37;765;777.48;3264.06;2525293.76
1485388800,00;42761,00;14.01.17;BTCEUR;782.42;797.3;763.11;769.79;5572.68;4361539.01
1485302400,00;42760,00;13.01.17;BTCEUR;773;791.22;737.78;782.42;11545.37;8849755.99
1485216000,00;42759,00;12.01.17;BTCEUR;755.1;791.22;716.31;773;18120.61;13533706.09
1485129600,00;42758,00;11.01.17;BTCEUR;867.83;876;741;755.1;24783.89;19648250.21
1485043200,00;42757,00;10.01.17;BTCEUR;861.99;874;854.38;867.83;5272.75;4560691.08
1484956800,00;42756,00;09.01.17;BTCEUR;865.68;869;831.69;861.99;7457.44;6359490.34
1484870400,00;42755,00;08.01.17;BTCEUR;854.63;891.84;844.23;865.68;8338.01;7248447.29
1484784000,00;42754,00;07.01.17;BTCEUR;847.22;860.6;771;854.63;18864.11;15529293.7
1484697600,00;42753,00;06.01.17;BTCEUR;940.11;979;827.72;847.22;24286.12;21250666.53
1484611200,00;42752,00;05.01.17;BTCEUR;1074;1087.43;895.2;940.11;33045.11;32049982.46
1484524800,00;42751,00;04.01.17;BTCEUR;993;1089;989.82;1074;21489.16;22452587.51
1484438400,00;42750,00;03.01.17;BTCEUR;973.75;993.95;960.2;993;7384.92;7219930.33
1484352000,00;42749,00;02.01.17;BTCEUR;946.29;984.01;943;973.75;10370.95;10031850.26
1484265600,00;42748,00;01.01.17;BTCEUR;913.46;953.9;907.83;946.29;6483.14;6076860.41
1484179200,00;42747,00;31.12.16;BTCEUR;914;919.85;895;913.46;3631.57;3302321.43
1484092800,00;42746,00;30.12.16;BTCEUR;930.96;932.86;881.03;914;10317.67;9345215.85
1484006400,00;42745,00;29.12.16;BTCEUR;937.78;940;907.5;930.96;8532.46;7913387.83
1483920000,00;42744,00;28.12.16;BTCEUR;888.64;939.99;888.23;937.78;13834.56;12732946.83
1483833600,00;42743,00;27.12.16;BTCEUR;863.98;899.79;856.84;888.64;7871.52;6982247.08
1483747200,00;42742,00;26.12.16;BTCEUR;859.31;874.46;850;863.98;4887.69;4216194.11
1483660800,00;42741,00;25.12.16;BTCEUR;854.38;861.45;812;859.31;7988.45;6675109.98
1483574400,00;42740,00;24.12.16;BTCEUR;884.7;888.86;845.97;854.38;7017.35;6063434.45
1483488000,00;42739,00;23.12.16;BTCEUR;824.98;889.71;824.65;884.7;16542.51;14271811.9
1483401600,00;42738,00;22.12.16;BTCEUR;796.55;839.9;796.11;824.98;12314.66;10144364.68
1483315200,00;42737,00;21.12.16;BTCEUR;777.78;799;774;796.55;8486.06;6694280.13
1483228800,00;42736,00;20.12.16;BTCEUR;764.99;779;761.23;777.78;4730.47;3639938.63
1483142400,00;42735,00;19.12.16;BTCEUR;758.99;765.34;756.8;764.99;3836.27;2923368.84
1483056000,00;42734,00;18.12.16;BTCEUR;759.7;760.98;752.79;758.99;1933.96;1464974.16
1482969600,00;42733,00;17.12.16;BTCEUR;752.77;762.3;751.63;759.7;3202.42;2431397.86
1482883200,00;42732,00;16.12.16;BTCEUR;747.92;756.72;746.06;752.77;3978.97;2988805.08
1482796800,00;42731,00;15.12.16;BTCEUR;739.5;750.82;738.87;747.92;4022.11;3001914.29
1482710400,00;42730,00;14.12.16;BTCEUR;738.99;740.87;730.6;739.5;3809.21;2808291.03
1482624000,00;42729,00;13.12.16;BTCEUR;737;743.31;727.19;738.99;4246.17;3130922.17
1482537600,00;42728,00;12.12.16;BTCEUR;729.1;743.45;729.05;737;4370.25;3222343.75
1482451200,00;42727,00;11.12.16;BTCEUR;736.5;736.5;723.6;729.1;3026.67;2206010.84
1482364800,00;42726,00;10.12.16;BTCEUR;732.91;738.2;732.36;736.5;2626.4;1932995.65
1482278400,00;42725,00;09.12.16;BTCEUR;727.04;735.7;724.31;732.91;3459.55;2530334.37
1482192000,00;42724,00;08.12.16;BTCEUR;720.9;729.98;712.95;727.04;5198.54;3764291.35
1482105600,00;42723,00;07.12.16;BTCEUR;716;724.84;711.94;720.9;4172.54;3001559.22
1482019200,00;42722,00;06.12.16;BTCEUR;705.47;720;704.24;716;5449.57;3892154.82
1481932800,00;42721,00;05.12.16;BTCEUR;734;735.12;702;705.47;7257.62;5169059.97
1481846400,00;42720,00;04.12.16;BTCEUR;723.26;735;719.28;734;2933.76;2130023.25
1481760000,00;42719,00;03.12.16;BTCEUR;728.7;729.99;713.1;723.26;3252.17;2347344.49
1481673600,00;42718,00;02.12.16;BTCEUR;706.99;736;706.62;728.7;7373.41;5334381.11
1481587200,00;42717,00;01.12.16;BTCEUR;700.31;712.55;699.3;706.99;4857.56;3439933.12
1481500800,00;42716,00;30.11.16;BTCEUR;690.15;703.83;689.86;700.31;4883.42;3414750.35
1481414400,00;42715,00;29.11.16;BTCEUR;693.85;695.99;690;690.15;3580.47;2483496.01
1481328000,00;42714,00;28.11.16;BTCEUR;691.22;698.5;689;693.85;3662.47;2541466.22
1481241600,00;42713,00;27.11.16;BTCEUR;695.28;699.11;688.1;691.22;1764.35;1226259.84
1481155200,00;42712,00;26.11.16;BTCEUR;702.03;702.68;685.22;695.28;2903.81;2016531.49
1481068800,00;42711,00;25.11.16;BTCEUR;699.1;702.03;691.31;702.03;3874.01;2699825.84
1480982400,00;42710,00;24.11.16;BTCEUR;702.94;705;692.1;699.1;4741.89;3317435.98
1480896000,00;42709,00;23.11.16;BTCEUR;706.43;707.7;692.1;702.94;5624.8;3938930.55
1480809600,00;42708,00;22.11.16;BTCEUR;693.99;713.5;689.01;706.43;6197.82;4358294.75
1480723200,00;42707,00;21.11.16;BTCEUR;687.96;701.44;686.54;693.99;4015.81;2787487.32
1480636800,00;42706,00;20.11.16;BTCEUR;705.99;710;670.01;687.96;6116.22;4215572.73
1480550400,00;42705,00;19.11.16;BTCEUR;703.83;714.99;691;705.99;2519.29;1777458.85
1480464000,00;42704,00;18.11.16;BTCEUR;691.02;710.45;685.13;703.83;5239.95;3679095.85
1480377600,00;42703,00;17.11.16;BTCEUR;692.02;699.99;677.86;691.02;5970.1;4139523.48
1480291200,00;42702,00;16.11.16;BTCEUR;662;697.39;659.03;692.02;9251.91;6304073.93
1480204800,00;42701,00;15.11.16;BTCEUR;655.29;667.99;653.99;662;5395.7;3568061.27
1480118400,00;42700,00;14.11.16;BTCEUR;647.17;659.2;643.14;655.29;4569.1;2982559.71
1480032000,00;42699,00;13.11.16;BTCEUR;647.02;648.92;628.03;647.17;4820.88;3078093.03
1479945600,00;42698,00;12.11.16;BTCEUR;660.99;662;643.35;647.02;3780.47;2458774.09
1479859200,00;42697,00;11.11.16;BTCEUR;657.96;664.26;653.59;660.99;3664.15;2417389.3
1479772800,00;42696,00;10.11.16;BTCEUR;661.7;662.04;651;657.96;4152.31;2721349.71
1479686400,00;42695,00;09.11.16;BTCEUR;647.33;669;638.5;661.7;10547.81;6937775.92
1479600000,00;42694,00;08.11.16;BTCEUR;636.08;650.41;632;647.33;4975.14;3192616.73
1479513600,00;42693,00;07.11.16;BTCEUR;639.75;641;629.35;636.08;3009.66;1911551.71
1479427200,00;42692,00;06.11.16;BTCEUR;631.28;643;625;639.75;3597.51;2290352.36
1479340800,00;42691,00;05.11.16;BTCEUR;631.28;634.7;621.36;631.28;2569.11;1617033.91
1479254400,00;42690,00;04.11.16;BTCEUR;618.33;638.17;614.25;631.28;6778.61;4263383.61
1479168000,00;42689,00;03.11.16;BTCEUR;661.89;672.4;604.26;618.33;15586.94;9948248.25
1479081600,00;42688,00;02.11.16;BTCEUR;659.88;663.9;648;661.89;4540.08;2975756.47
1478995200,00;42687,00;01.11.16;BTCEUR;633.47;666.34;633.42;659.88;7198.64;4723918.78
1478908800,00;42686,00;31.10.16;BTCEUR;628;646.22;616.51;633.47;5803.02;3700101.62
1478822400,00;42685,00;30.10.16;BTCEUR;645.01;646.46;626;628;4115.33;2608326.55
1478736000,00;42684,00;29.10.16;BTCEUR;627.99;650;627.65;645.01;7137.01;4577159.66
1478649600,00;42683,00;28.10.16;BTCEUR;628.99;634;626.22;627.99;4484.17;2825619.93
1478563200,00;42682,00;27.10.16;BTCEUR;621.25;635.12;619.81;628.99;6321.97;3973337.33
1478476800,00;42681,00;26.10.16;BTCEUR;601.1;626;600.61;621.25;5914.6;3641592.29
1478390400,00;42680,00;25.10.16;BTCEUR;600;614.98;599.98;601.1;5227.17;3163898.91
1478304000,00;42679,00;24.10.16;BTCEUR;600.04;601.99;596;600;4197.82;2516644.04
1478217600,00;42678,00;23.10.16;BTCEUR;601.34;605.88;597.3;600.04;2533.21;1523010.77
1478131200,00;42677,00;22.10.16;BTCEUR;582.65;609.63;581.08;601.34;6026.33;3589819.81
1478044800,00;42676,00;21.10.16;BTCEUR;579.7;584;579.39;582.65;2664.45;1552025.65
1477958400,00;42675,00;20.10.16;BTCEUR;576.5;583;574.02;579.7;3458.88;2000983.66
1477872000,00;42674,00;19.10.16;BTCEUR;581.99;582.99;572.51;576.5;4538.44;2625015.83
1477785600,00;42673,00;18.10.16;BTCEUR;581.17;585.35;578.43;581.99;4449.57;2589615.11
1477699200,00;42672,00;17.10.16;BTCEUR;585.44;585.96;580.12;581.17;3115.1;1815630.06
1477612800,00;42671,00;16.10.16;BTCEUR;582.54;587.04;581.99;585.44;1883.51;1101578.96
1477526400,00;42670,00;15.10.16;BTCEUR;582.99;587.56;578.71;582.54;2206.28;1288940.37
1477440000,00;42669,00;14.10.16;BTCEUR;573.83;584.7;573.83;582.99;4787.53;2778554.22
1477353600,00;42668,00;13.10.16;BTCEUR;579.4;579.99;572.5;573.83;3176.03;1832398.6
1477267200,00;42667,00;12.10.16;BTCEUR;583.05;584.77;576.5;579.4;4421.28;2565366.15
1477180800,00;42666,00;11.10.16;BTCEUR;555.7;586.61;555.7;583.05;6711.94;3856064.19
1477094400,00;42665,00;10.10.16;BTCEUR;552;558.85;551.72;555.7;3148.31;1750559.58
1477008000,00;42664,00;09.10.16;BTCEUR;555.4;555.97;552;552;1323.79;733302.7
1476921600,00;42663,00;08.10.16;BTCEUR;556.41;559.46;552.27;555.4;1730.32;962118.12
1476835200,00;42662,00;07.10.16;BTCEUR;550.92;560.79;550.01;556.41;3574.78;1990902.54
1476748800,00;42661,00;06.10.16;BTCEUR;550.55;553.38;547.78;550.92;3002.85;1653516.95
1476662400,00;42660,00;05.10.16;BTCEUR;547.71;552.48;544.88;550.55;3590.57;1971622.48
1476576000,00;42659,00;04.10.16;BTCEUR;547;548;544;547.71;3368.55;1841215.72
1476489600,00;42658,00;03.10.16;BTCEUR;545.55;548.97;544.24;547;2325.12;1271962.89
1476403200,00;42657,00;02.10.16;BTCEUR;550.19;550.8;544;545.55;1384.61;756870.03
1476316800,00;42656,00;01.10.16;BTCEUR;545.65;553.84;545.65;550.19;3220.75;1769548.59
1476230400,00;42655,00;30.09.16;BTCEUR;540;547.17;540;545.65;3499.09;1902006.54
1476144000,00;42654,00;29.09.16;BTCEUR;541.28;545.13;539.59;540;3602.83;1954311.79
1476057600,00;42653,00;28.09.16;BTCEUR;541.94;547.69;540.11;541.28;3066.54;1663266.9
1475971200,00;42652,00;27.09.16;BTCEUR;541.01;546;539.43;541.94;3357.63;1818961.94
1475884800,00;42651,00;26.09.16;BTCEUR;535.99;542.83;535.04;541.01;3191.65;1724433.98
1475798400,00;42650,00;25.09.16;BTCEUR;538.92;538.92;534.12;535.99;1271.94;682161.17
1475712000,00;42649,00;24.09.16;BTCEUR;537.99;539.99;536.31;538.92;1448.28;779816.36
1475625600,00;42648,00;23.09.16;BTCEUR;531.76;538;530;537.99;3553.75;1902180.05
1475539200,00;42647,00;22.09.16;BTCEUR;533.96;534.75;529.12;531.76;3748.99;1992752.27
1475452800,00;42646,00;21.09.16;BTCEUR;544.29;544.94;520.48;533.96;5500.15;2942902.1
1475366400,00;42645,00;20.09.16;BTCEUR;543.78;545.36;542.51;544.29;3738.81;2034051.09
1475280000,00;42644,00;19.09.16;BTCEUR;545.5;546.23;543.27;543.78;2860.9;1558161.11
1475193600,00;42643,00;18.09.16;BTCEUR;542.95;546;541.67;545.5;2242.96;1221186.89
1475107200,00;42642,00;17.09.16;BTCEUR;544.33;544.68;541.6;542.95;1524.65;828816.11
1475020800,00;42641,00;16.09.16;BTCEUR;541.49;545;540.02;544.33;3731.82;2029517.34
1474934400,00;42640,00;15.09.16;BTCEUR;543.99;544.96;540;541.49;2976.91;1615631.0
1474848000,00;42639,00;14.09.16;BTCEUR;544.61;546.89;542;543.99;2647.91;1442108.25
1474761600,00;42638,00;13.09.16;BTCEUR;540.63;547.17;540;544.61;4106.87;2232049.06
1474675200,00;42637,00;12.09.16;BTCEUR;539.03;542.78;538.18;540.63;2862.36;1547847.21
1474588800,00;42636,00;11.09.16;BTCEUR;556.79;562.5;524.89;539.03;5047.74;2740394.39
1474502400,00;42635,00;10.09.16;BTCEUR;554.43;557.86;553.84;556.79;1566.98;871232.48
1474416000,00;42634,00;09.09.16;BTCEUR;555.89;557;548;554.43;3241.66;1793757.72
1474329600,00;42633,00;08.09.16;BTCEUR;546.83;557.43;544.65;555.89;4756.45;2632590.24
1474243200,00;42632,00;07.09.16;BTCEUR;542.99;546.99;538.14;546.83;2981.35;1620678.15
1474156800,00;42631,00;06.09.16;BTCEUR;542.8;547.5;538.85;542.99;3584.74;1949283.97
1474070400,00;42630,00;05.09.16;BTCEUR;542.4;543.99;536.89;542.8;3719.67;2010484.71
1473984000,00;42629,00;04.09.16;BTCEUR;530.86;549;530.5;542.4;4712.52;2546981.86
1473897600,00;42628,00;03.09.16;BTCEUR;514;535.09;511.44;530.86;5600.49;2930457.98
1473811200,00;42627,00;02.09.16;BTCEUR;509.85;514;507.7;514;3090.22;1580371.36
1473724800,00;42626,00;01.09.16;BTCEUR;512.87;514.96;508.91;509.85;3947.5;2018084.02
1473638400,00;42625,00;31.08.16;BTCEUR;516.4;518.11;511.74;512.87;2756.97;1418440.51
1473552000,00;42624,00;30.08.16;BTCEUR;511.83;518.54;511.68;516.4;3622.99;1869960.53
1473465600,00;42623,00;29.08.16;BTCEUR;511.49;516.59;511;511.83;3039.24;1560706.64
1473379200,00;42622,00;28.08.16;BTCEUR;508.55;512.99;507.46;511.49;1644.38;840177.56
1473292800,00;42621,00;27.08.16;BTCEUR;516.12;516.5;505.55;508.55;2084.69;1063720.58
1473206400,00;42620,00;26.08.16;BTCEUR;510.81;516.5;508.21;516.12;3254.32;1668144.31
1473120000,00;42619,00;25.08.16;BTCEUR;514.5;515.74;508;510.81;3642.64;1858594.83
1473033600,00;42618,00;24.08.16;BTCEUR;515.68;517.59;513;514.5;3069.86;1582321.48
1472947200,00;42617,00;23.08.16;BTCEUR;519.25;519.82;513.56;515.68;4051.58;2092654.17
1472860800,00;42616,00;22.08.16;BTCEUR;513.38;520.95;513.38;519.25;3540.28;1831013.96
1472774400,00;42615,00;21.08.16;BTCEUR;515;517.83;511.22;513.38;1472.66;758373.61
1472688000,00;42614,00;20.08.16;BTCEUR;508.78;518.05;507.9;515;1919.4;985000.55
1472601600,00;42613,00;19.08.16;BTCEUR;506.9;513.67;505.7;508.78;3189.61;1626564.04
1472515200,00;42612,00;18.08.16;BTCEUR;508.1;511.49;506;506.9;3455.85;1757005.91
1472428800,00;42611,00;17.08.16;BTCEUR;515.83;517.94;506.21;508.1;2923.76;1497605.55
1472342400,00;42610,00;16.08.16;BTCEUR;508.59;521.13;503.03;515.83;5149.32;2632126.89
1472256000,00;42609,00;15.08.16;BTCEUR;510.68;513.52;501.11;508.59;3942.08;2005853.87
1472169600,00;42608,00;14.08.16;BTCEUR;524.93;526.08;502;510.68;4149.87;2126529.16
1472083200,00;42607,00;13.08.16;BTCEUR;527.36;528.98;522.93;524.93;1550.12;815817.41
1471996800,00;42606,00;12.08.16;BTCEUR;529.24;530.14;521.31;527.36;3817.09;2009301.08
1471910400,00;42605,00;11.08.16;BTCEUR;530;537.5;527.39;529.24;3789.08;2021544.88
1471824000,00;42604,00;10.08.16;BTCEUR;531.03;540;521;530;5454.65;2910229.66
1471737600,00;42603,00;09.08.16;BTCEUR;536.99;537.33;528.8;531.03;4697.74;2506104.99
1471651200,00;42602,00;08.08.16;BTCEUR;540;541.82;534.01;536.99;3330.2;1793726.7
1471564800,00;42601,00;07.08.16;BTCEUR;535;548.24;530.32;540;4366.33;2352821.87
1471478400,00;42600,00;06.08.16;BTCEUR;521.99;536.13;515;535;4548.79;2390118.82
1471392000,00;42599,00;05.08.16;BTCEUR;524.79;526.27;514.76;521.99;3561.78;1855438.73
1471305600,00;42598,00;04.08.16;BTCEUR;508.5;529;508;524.79;8846.73;4604821.13
1471219200,00;42597,00;03.08.16;BTCEUR;455.55;518.99;455.45;508.5;17156.3;8449416.67
1471132800,00;42596,00;02.08.16;BTCEUR;533.3;589.3;430;455.55;23959.1;11993583.92
1471046400,00;42595,00;01.08.16;BTCEUR;554.93;589.3;530.02;533.3;7751.24;4264713.45
1470960000,00;42594,00;31.07.16;BTCEUR;584.79;589.3;554.8;554.93;5425.29;3078642.76
1470873600,00;42593,00;30.07.16;BTCEUR;587.88;589.3;584.23;584.79;1612.0;945785.51
1470787200,00;42592,00;29.07.16;BTCEUR;590.75;591.89;587.44;587.88;2507.68;1478884.51
1470700800,00;42591,00;28.07.16;BTCEUR;592.93;595;587.8;590.75;3017.55;1784629.38
1470614400,00;42590,00;27.07.16;BTCEUR;593.3;598.1;587.56;592.93;5006.42;2972133.57
1470528000,00;42589,00;26.07.16;BTCEUR;593.5;596.36;581.05;593.3;5211.82;3075727.38
1470441600,00;42588,00;25.07.16;BTCEUR;602.97;604.7;591.96;593.5;4022.05;2400040.59
1470355200,00;42587,00;24.07.16;BTCEUR;600.98;605.53;596.91;602.97;2692.12;1619384.09
1470268800,00;42586,00;23.07.16;BTCEUR;593.63;602.99;591.98;600.98;2126.58;1274215.77
1470182400,00;42585,00;22.07.16;BTCEUR;603.99;605.97;590;593.63;4649.83;2784673.31
1470096000,00;42584,00;21.07.16;BTCEUR;606;606.99;598.84;603.99;2720.0;1642523.96
1470009600,00;42583,00;20.07.16;BTCEUR;611.95;612.99;600;606;3843.23;2334081.02
1469923200,00;42582,00;19.07.16;BTCEUR;611;612.99;607.31;611.95;2377.74;1450955.69
1469836800,00;42581,00;18.07.16;BTCEUR;614.66;619.87;602.07;611;4401.73;2701891.7
1469750400,00;42580,00;17.07.16;BTCEUR;603.66;622.65;603;614.66;5266.26;3230737.24
1469664000,00;42579,00;16.07.16;BTCEUR;605.17;605.99;599.36;603.66;1281.69;772885.23
1469577600,00;42578,00;15.07.16;BTCEUR;597.2;606.74;596.01;605.17;3585.26;2160866.44
1469491200,00;42577,00;14.07.16;BTCEUR;598.08;600.99;590.5;597.2;3475.83;2073453.86
1469404800,00;42576,00;13.07.16;BTCEUR;611;611.46;595.01;598.08;4055.49;2438607.52
1469318400,00;42575,00;12.07.16;BTCEUR;588.86;611.8;585;611;6777.26;4069341.78
1469232000,00;42574,00;11.07.16;BTCEUR;589.99;597;584.14;588.86;3916.04;2306133.37
1469145600,00;42573,00;10.07.16;BTCEUR;595.48;595.48;582.99;589.99;1903.42;1118947.67
1469059200,00;42572,00;09.07.16;BTCEUR;607.8;610;562.52;595.48;6933.34;4093799.44
1468972800,00;42571,00;08.07.16;BTCEUR;581.34;609.75;576.48;607.8;5725.41;3393260.31
1468886400,00;42570,00;07.07.16;BTCEUR;613.8;618.49;553.85;581.34;13143.61;7616244.07
1468800000,00;42569,00;06.07.16;BTCEUR;608.55;620.55;606.78;613.8;5274.14;3235689.53
1468713600,00;42568,00;05.07.16;BTCEUR;612.1;617.22;600;608.55;6648.82;4042292.39
1468627200,00;42567,00;04.07.16;BTCEUR;599.35;614.9;583.32;612.1;7016.62;4246913.85
1468540800,00;42566,00;03.07.16;BTCEUR;630.89;634;581.85;599.35;7409.04;4480997.6
1468454400,00;42565,00;02.07.16;BTCEUR;608.85;632;606;630.89;6267.09;3902975.59
1468368000,00;42564,00;01.07.16;BTCEUR;607.43;619.95;601.98;608.85;7967.61;4862564.02
1468281600,00;42563,00;30.06.16;BTCEUR;575.12;614.03;573;607.43;9804.9;5866356.95
1468195200,00;42562,00;29.06.16;BTCEUR;586.95;588.85;555.63;575.12;9798.82;5607982.77
1468108800,00;42561,00;28.06.16;BTCEUR;592.24;605;579.18;586.95;6652.65;3934132.43
1468022400,00;42560,00;27.06.16;BTCEUR;575.49;602.75;568.12;592.24;6680.43;3919862.04
1467936000,00;42559,00;26.06.16;BTCEUR;608.25;610;556;575.49;7045.99;4095668.7
1467849600,00;42558,00;25.06.16;BTCEUR;606;628;584;608.25;7961.91;4847977.62
1467763200,00;42557,00;24.06.16;BTCEUR;553.96;645.19;551.47;606;22236.93;13432946.54
1467676800,00;42556,00;23.06.16;BTCEUR;528.42;565.5;490.26;553.96;24028.08;12631076.49
1467590400,00;42555,00;22.06.16;BTCEUR;598;605.5;523.55;528.42;17913.42;10219412.5
1467504000,00;42554,00;21.06.16;BTCEUR;648.99;654.99;561.67;598;25751.0;15442028.72
1467417600,00;42553,00;20.06.16;BTCEUR;676.5;679;622.57;648.99;12277.63;8057955.17
1467331200,00;42552,00;19.06.16;BTCEUR;672.13;683.12;660.02;676.5;5866.26;3953719.63
1467244800,00;42551,00;18.06.16;BTCEUR;663.25;694.26;643.36;672.13;12284.38;8273576.31
1467158400,00;42550,00;17.06.16;BTCEUR;682.99;690.28;624.93;663.25;19121.64;12640958.29
1467072000,00;42549,00;16.06.16;BTCEUR;616.7;696.27;615.01;682.99;19269.06;12746832.05
1466985600,00;42548,00;15.06.16;BTCEUR;612.38;619.9;598.24;616.7;7236.28;4415688.8
1466899200,00;42547,00;14.06.16;BTCEUR;622.95;624.46;587.34;612.38;11974.74;7291865.33
1466812800,00;42546,00;13.06.16;BTCEUR;592.02;634.88;580.4;622.95;19280.84;11794496.16
1466726400,00;42545,00;12.06.16;BTCEUR;529.32;609.99;529.1;592.02;20123.03;11508015.64
1466640000,00;42544,00;11.06.16;BTCEUR;515.75;531.8;515.61;529.32;5103.45;2657930.29
1466553600,00;42543,00;10.06.16;BTCEUR;509.75;516.74;508.5;515.75;4826.21;2474116.0
1466467200,00;42542,00;09.06.16;BTCEUR;509.83;512.87;505.04;509.75;5087.24;2589588.83
1466380800,00;42541,00;08.06.16;BTCEUR;508.45;512.56;502.98;509.83;5894.07;2997822.75
1466294400,00;42540,00;07.06.16;BTCEUR;514.22;519.97;490.02;508.45;9904.28;5044084.1
1466208000,00;42539,00;06.06.16;BTCEUR;506.13;518.1;505.39;514.22;7379.57;3789116.62
1466121600,00;42538,00;05.06.16;BTCEUR;504.65;515.39;500;506.13;5373.25;2731023.61
1466035200,00;42537,00;04.06.16;BTCEUR;500.45;520.81;493.78;504.65;9677.28;4887399.75
1465948800,00;42536,00;03.06.16;BTCEUR;482.45;508.71;481.3;500.45;11963.78;5937568.75
1465862400,00;42535,00;02.06.16;BTCEUR;480.89;484.89;474.69;482.45;6714.7;3219779.07
1465776000,00;42534,00;01.06.16;BTCEUR;477.55;485.47;469.16;480.89;7149.64;3421905.43
1465689600,00;42533,00;31.05.16;BTCEUR;475;488.82;464;477.55;10834.68;5179477.06
1465603200,00;42532,00;30.05.16;BTCEUR;465.17;487;463.5;475;6783.99;3238619.15
1465516800,00;42531,00;29.05.16;BTCEUR;471.46;497.66;452.37;465.17;12065.46;5711895.05
1465430400,00;42530,00;28.05.16;BTCEUR;423;484.5;421;471.46;13628.73;6121431.79
1465344000,00;42529,00;27.05.16;BTCEUR;403.73;428.28;403.73;423;11962.16;5025083.26
1465257600,00;42528,00;26.05.16;BTCEUR;402.06;404.99;399;403.73;5662.56;2281040.78
1465171200,00;42527,00;25.05.16;BTCEUR;399;403.42;398.23;402.06;4886.82;1959910.17
1465084800,00;42526,00;24.05.16;BTCEUR;394.54;400.39;390.49;399;6237.79;2477128.85
1464998400,00;42525,00;23.05.16;BTCEUR;391.3;395.98;387.65;394.54;6756.87;2654537.35
1464912000,00;42524,00;22.05.16;BTCEUR;395.22;396;390;391.3;4698.9;1845243.59
1464825600,00;42523,00;21.05.16;BTCEUR;395.29;396.99;394.16;395.22;2552.43;1009127.5
1464739200,00;42522,00;20.05.16;BTCEUR;393.1;398.5;388.24;395.29;7008.6;2765490.52
1464652800,00;42521,00;19.05.16;BTCEUR;403.06;405;391.58;393.1;8469.41;3379693.69
1464566400,00;42520,00;18.05.16;BTCEUR;402.41;405.61;400.66;403.06;6070.97;2450273.12
1464480000,00;42519,00;17.05.16;BTCEUR;401.5;402.99;400;402.41;4162.08;1671504.07
1464393600,00;42518,00;16.05.16;BTCEUR;404.83;405.5;399.79;401.5;6023.35;2426020.87
1464307200,00;42517,00;15.05.16;BTCEUR;403;406.2;401.33;404.83;2312.3;933533.2
1464220800,00;42516,00;14.05.16;BTCEUR;403.41;404.6;399.78;403;3509.14;1412144.26
1464134400,00;42515,00;13.05.16;BTCEUR;400.58;404.68;398.47;403.41;5518.81;2217817.54
1464048000,00;42514,00;12.05.16;BTCEUR;397.21;401.98;393.79;400.58;5105.36;2026727.43
1463961600,00;42513,00;11.05.16;BTCEUR;397;401.02;395;397.21;4514.27;1797922.5
1463875200,00;42512,00;10.05.16;BTCEUR;406.08;406.99;394.55;397;6012.51;2412325.85
1463788800,00;42511,00;09.05.16;BTCEUR;402.7;407.99;400.46;406.08;6140.05;2484627.93
1463702400,00;42510,00;08.05.16;BTCEUR;402.91;404.98;399.93;402.7;2186.6;879539.22
1463616000,00;42509,00;07.05.16;BTCEUR;404.5;405.66;401.59;402.91;2170.64;876009.73
1463529600,00;42508,00;06.05.16;BTCEUR;393.87;405.85;392.24;404.5;6241.81;2483607.32
1463443200,00;42507,00;05.05.16;BTCEUR;390.2;394.49;389.72;393.87;4086.73;1604492.57
1463356800,00;42506,00;04.05.16;BTCEUR;392.97;393.8;387.28;390.2;4354.8;1699570.14
1463270400,00;42505,00;03.05.16;BTCEUR;386.97;394;384.1;392.97;3913.68;1522362.59
1463184000,00;42504,00;02.05.16;BTCEUR;395.02;395.99;382;386.97;7166.12;2774928.25
1463097600,00;42503,00;01.05.16;BTCEUR;390.72;397.28;390.69;395.02;1869.54;738027.11
