Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2019-03-19 04-PM,BTCEUR,3550.35,3800,3509.01,3518.73,1.93,7234.39
2019-03-19 03-PM,BTCEUR,3537.66,3560.35,3537.66,3550.35,8.2,29122.93
2019-03-19 02-PM,BTCEUR,3502.6,3565,3499.33,3537.66,18.23,64658.1
2019-03-19 01-PM,BTCEUR,3500,3502.6,3500,3502.6,0.01465,51.33
2019-03-19 12-PM,BTCEUR,3500,3500,3500,3500,0.0,0.0
2019-03-19 11-AM,BTCEUR,3536.54,3536.54,3500,3500,0.01258,44.15
2019-03-19 10-AM,BTCEUR,3490,3536.54,3490,3536.54,0.05327,187.5
2019-03-19 09-AM,BTCEUR,3494,3494,3490,3490,0.18,628.2
2019-03-19 08-AM,BTCEUR,3525.83,3525.83,3494,3494,0.05522,192.96
2019-03-19 07-AM,BTCEUR,3496.52,3525.83,3496.52,3525.83,0.009723,34.28
2019-03-19 06-AM,BTCEUR,3494.65,3582.66,3494.65,3496.52,0.0395,141.22
2019-03-19 05-AM,BTCEUR,3495.65,3495.65,3494.65,3494.65,0.006612,23.11
2019-03-19 04-AM,BTCEUR,3542.78,3542.78,3495.65,3495.65,0.1203,420.75
2019-03-19 03-AM,BTCEUR,3545.3,3545.3,3542.78,3542.78,0.03053,108.17
2019-03-19 02-AM,BTCEUR,3506.37,3592,3506.37,3545.3,0.2802,1000.11
2019-03-19 01-AM,BTCEUR,3507.16,3508.25,3505.01,3506.37,0.03191,111.91
2019-03-19 12-AM,BTCEUR,3501.46,3507.16,3501.46,3507.16,0.006911,24.24
2019-03-18 11-PM,BTCEUR,3506.66,3544.66,3501.46,3501.46,0.07129,252.39
2019-03-18 10-PM,BTCEUR,3507.84,3507.84,3506.66,3506.66,0.03728,130.72
2019-03-18 09-PM,BTCEUR,3539,3544.59,3507.84,3507.84,0.4816,1703.88
2019-03-18 08-PM,BTCEUR,3529.58,3542.36,3529.58,3539,0.1898,672.03
2019-03-18 07-PM,BTCEUR,3498.06,3531.42,3496.04,3529.58,0.648,2287.02
2019-03-18 06-PM,BTCEUR,3499.1,3534.7,3498.06,3498.06,0.02559,89.98
2019-03-18 05-PM,BTCEUR,3531.99,3675.2,3499.1,3499.1,0.8869,3175.26
2019-03-18 04-PM,BTCEUR,3513.99,3537.96,3498.56,3531.99,0.7477,2628.36
2019-03-18 03-PM,BTCEUR,3489.19,3513.99,3489.19,3513.99,0.1923,674.71
2019-03-18 02-PM,BTCEUR,3494,3494,3489.19,3489.19,0.04273,149.17
2019-03-18 01-PM,BTCEUR,3497.64,3514,3489.29,3494,0.1352,473.64
2019-03-18 12-PM,BTCEUR,3504.04,3508.03,3491.83,3497.64,0.09101,318.86
2019-03-18 11-AM,BTCEUR,3513.44,3513.44,3504.04,3504.04,0.0402,140.86
2019-03-18 10-AM,BTCEUR,3500,3513.44,3473.49,3513.44,0.1088,379.04
2019-03-18 09-AM,BTCEUR,3501.41,3501.41,3499.11,3500,0.07181,251.32
2019-03-18 08-AM,BTCEUR,3490,3501.41,3490,3501.41,0.03577,125.25
2019-03-18 07-AM,BTCEUR,3501,3501.75,3490,3490,0.1032,360.36
2019-03-18 06-AM,BTCEUR,3522,3522,3501,3501,0.01055,36.95
2019-03-18 05-AM,BTCEUR,3526.96,3526.96,3522,3522,0.005764,20.3
2019-03-18 04-AM,BTCEUR,3528,3528,3526.95,3526.96,0.06632,233.91
2019-03-18 03-AM,BTCEUR,3529.62,3529.62,3528,3528,0.06099,215.17
2019-03-18 02-AM,BTCEUR,3531.02,3531.02,3529.62,3529.62,0.007586,26.77
2019-03-18 01-AM,BTCEUR,3506.97,3531.02,3506.97,3531.02,0.03213,113.25
2019-03-18 12-AM,BTCEUR,3513.01,3513.01,3503.88,3506.97,0.04622,162.08
2019-03-17 11-PM,BTCEUR,3513.01,3513.01,3513.01,3513.01,0.0,0.0
2019-03-17 10-PM,BTCEUR,3510.46,3513.01,3510.46,3513.01,0.02025,71.13
2019-03-17 09-PM,BTCEUR,3507.71,3510.46,3507.71,3510.46,0.001726,6.06
2019-03-17 08-PM,BTCEUR,3503.14,3507.71,3503.14,3507.71,0.005297,18.58
2019-03-17 07-PM,BTCEUR,3501.83,3506.12,3501.83,3503.14,0.04228,148.16
2019-03-17 06-PM,BTCEUR,3501.83,3501.83,3501.83,3501.83,0.0,0.0
2019-03-17 05-PM,BTCEUR,3498.43,3538.09,3498.43,3501.83,0.07171,253.14
2019-03-17 04-PM,BTCEUR,3502.86,3502.86,3498.43,3498.43,0.01197,41.87
2019-03-17 03-PM,BTCEUR,3500.82,3534.55,3500.82,3502.86,1.44,5082.54
2019-03-17 02-PM,BTCEUR,3498.7,3507.46,3498.7,3500.82,0.06911,241.99
2019-03-17 01-PM,BTCEUR,3495.15,3498.7,3495.15,3498.7,0.008011,28.03
2019-03-17 12-PM,BTCEUR,3501.02,3501.08,3490.76,3495.15,0.03439,120.19
2019-03-17 11-AM,BTCEUR,3500.67,3501.02,3500.67,3501.02,0.01642,57.47
2019-03-17 10-AM,BTCEUR,3494.35,3550,3451.61,3500.67,1.38,4821.16
2019-03-17 09-AM,BTCEUR,3494.35,3494.35,3494.35,3494.35,0.0,0.0
2019-03-17 08-AM,BTCEUR,3491.68,3494.35,3487.99,3494.35,0.2715,947.26
2019-03-17 07-AM,BTCEUR,3491.68,3491.68,3491.68,3491.68,0.0,0.0
2019-03-17 06-AM,BTCEUR,3492.94,3492.94,3491.68,3491.68,0.006188,21.61
2019-03-17 05-AM,BTCEUR,3492.94,3492.94,3492.94,3492.94,0.0,0.0
2019-03-17 04-AM,BTCEUR,3492.94,3492.94,3492.94,3492.94,0.0,0.0
2019-03-17 03-AM,BTCEUR,3506.19,3506.19,3492.94,3492.94,0.002995,10.46
2019-03-17 02-AM,BTCEUR,3506.19,3506.19,3506.19,3506.19,0.0,0.0
2019-03-17 01-AM,BTCEUR,3509.07,3509.07,3500.85,3506.19,0.02541,89.06
2019-03-17 12-AM,BTCEUR,3519.48,3519.48,3509.07,3509.07,0.005292,18.6
2019-03-16 11-PM,BTCEUR,3515.97,3519.48,3515.97,3519.48,0.04,140.66
2019-03-16 10-PM,BTCEUR,3510.01,3517.72,3510.01,3515.97,0.01568,55.15
2019-03-16 09-PM,BTCEUR,3512.85,3512.85,3504.98,3510.01,0.05981,209.84
2019-03-16 08-PM,BTCEUR,3512.85,3512.85,3512.85,3512.85,0.0,0.0
2019-03-16 07-PM,BTCEUR,3515.09,3515.09,3512.85,3512.85,0.03358,117.96
2019-03-16 06-PM,BTCEUR,3505.93,3515.09,3505.93,3515.09,0.003715,13.06
2019-03-16 05-PM,BTCEUR,3520.93,3520.93,3505.92,3505.93,0.07495,263.11
2019-03-16 04-PM,BTCEUR,3511.16,3520.93,3508.85,3520.93,0.0203,71.39
2019-03-16 03-PM,BTCEUR,3513.63,3513.63,3451.17,3511.16,0.3029,1050.65
2019-03-16 02-PM,BTCEUR,3513.63,3513.63,3513.63,3513.63,0.0,0.0
2019-03-16 01-PM,BTCEUR,3462.23,3530,3462.23,3513.63,0.009986,35.2
2019-03-16 12-PM,BTCEUR,3532.45,3533.87,3462.23,3462.23,0.1009,352.24
2019-03-16 11-AM,BTCEUR,3533.68,3533.68,3532.45,3532.45,0.01637,57.81
2019-03-16 10-AM,BTCEUR,3533.68,3533.68,3533.68,3533.68,0.0,0.0
2019-03-16 09-AM,BTCEUR,3525.14,3533.68,3523.49,3533.68,0.07577,267.39
2019-03-16 08-AM,BTCEUR,3532.75,3532.75,3525.14,3525.14,0.06292,221.95
2019-03-16 07-AM,BTCEUR,3532.79,3534.61,3532.75,3532.75,0.05975,211.16
2019-03-16 06-AM,BTCEUR,3537.19,3537.19,3523.57,3532.79,0.01282,45.21
2019-03-16 05-AM,BTCEUR,3513.82,3537.2,3513.82,3537.19,0.07484,264.73
2019-03-16 04-AM,BTCEUR,3492,3513.82,3492,3513.82,0.6874,2403.93
2019-03-16 03-AM,BTCEUR,3458.57,3492,3458.57,3492,0.1007,351.48
2019-03-16 02-AM,BTCEUR,3458.57,3458.57,3458.57,3458.57,0.0,0.0
2019-03-16 01-AM,BTCEUR,3446.64,3458.57,3446.64,3458.57,0.01278,44.19
2019-03-16 12-AM,BTCEUR,3442.08,3446.64,3442.08,3446.64,0.00454,15.64
2019-03-15 11-PM,BTCEUR,3441.75,3442.09,3440.81,3442.08,0.03939,135.57
2019-03-15 10-PM,BTCEUR,3433.06,3467,3433.06,3441.75,0.03037,104.92
2019-03-15 09-PM,BTCEUR,3491.99,3491.99,3433.06,3433.06,0.06633,228.09
2019-03-15 08-PM,BTCEUR,3460,3491.99,3450,3491.99,1.09,3755.23
2019-03-15 07-PM,BTCEUR,3450.01,3492,3450.01,3460,0.3229,1119.04
2019-03-15 06-PM,BTCEUR,3453,3453,3447.08,3450.01,0.01916,66.08
2019-03-15 05-PM,BTCEUR,3453.01,3496.98,3453,3453,0.1611,561.92
2019-03-15 04-PM,BTCEUR,3439.57,3453.01,3439.57,3453.01,0.004674,16.14
2019-03-15 03-PM,BTCEUR,3433.34,3498.97,3433.34,3439.57,0.01615,55.84
2019-03-15 02-PM,BTCEUR,3498,3498,3433.34,3433.34,0.002107,7.24
2019-03-15 01-PM,BTCEUR,3494.99,3498,3494.97,3498,5.57,19477.16
2019-03-15 12-PM,BTCEUR,3440.04,3494.99,3439.65,3494.99,2.39,8254.54
2019-03-15 11-AM,BTCEUR,3416.8,3440.04,3416.8,3440.04,0.01967,67.65
2019-03-15 10-AM,BTCEUR,3452.81,3452.81,3416.8,3416.8,0.02187,74.82
2019-03-15 09-AM,BTCEUR,3454,3500,3399.83,3452.81,2.76,9578.36
2019-03-15 08-AM,BTCEUR,3410,3454,3410,3454,0.03643,125.52
2019-03-15 07-AM,BTCEUR,3418,3459,3410,3410,0.1101,375.49
2019-03-15 06-AM,BTCEUR,3412.64,3418,3412.64,3418,0.002835,9.69
2019-03-15 05-AM,BTCEUR,3409.96,3412.64,3409.96,3412.64,0.005374,18.34
2019-03-15 04-AM,BTCEUR,3409.96,3409.96,3409.96,3409.96,0.0,0.0
2019-03-15 03-AM,BTCEUR,3413.54,3413.54,3409.96,3409.96,0.01094,37.3
2019-03-15 02-AM,BTCEUR,3418.96,3418.96,3413.53,3413.54,0.02864,97.76
2019-03-15 01-AM,BTCEUR,3411.77,3418.96,3411.69,3418.96,0.03542,120.88
2019-03-15 12-AM,BTCEUR,3411.77,3411.77,3411.77,3411.77,0.0,0.0
2019-03-14 11-PM,BTCEUR,3409.37,3411.77,3408.96,3411.77,0.0188,64.12
2019-03-14 10-PM,BTCEUR,3468.06,3468.06,3409.37,3409.37,0.05711,197.1
2019-03-14 09-PM,BTCEUR,3468.06,3468.06,3468.06,3468.06,0.0,0.0
2019-03-14 08-PM,BTCEUR,3412,3468.63,3412,3468.06,0.2863,980.86
2019-03-14 07-PM,BTCEUR,3409.49,3412,3409.49,3412,0.03373,115.09
2019-03-14 06-PM,BTCEUR,3411.88,3414.05,3409.49,3409.49,0.03294,112.35
2019-03-14 05-PM,BTCEUR,3411,3474.09,3411,3411.88,0.8249,2865.33
2019-03-14 04-PM,BTCEUR,3413.15,3420.01,3410.27,3411,0.09214,314.87
2019-03-14 03-PM,BTCEUR,3390,3849,3390,3413.15,3.6,12706.4
2019-03-14 02-PM,BTCEUR,3410.54,3481.81,3390,3390,0.9214,3148.67
2019-03-14 01-PM,BTCEUR,3401.61,3410.54,3401.61,3410.54,0.3352,1141.62
2019-03-14 12-PM,BTCEUR,3401.63,3407.2,3401.61,3401.61,0.02716,92.46
2019-03-14 11-AM,BTCEUR,3489.35,3489.35,3401.63,3401.63,0.1377,468.75
2019-03-14 10-AM,BTCEUR,3397.93,3489.35,3397.93,3489.35,0.2517,870.02
2019-03-14 09-AM,BTCEUR,3481.99,3481.99,3397.73,3397.93,0.02105,71.53
2019-03-14 08-AM,BTCEUR,3429.27,3481.99,3393,3481.99,0.9053,3080.79
2019-03-14 07-AM,BTCEUR,3400.37,3429.27,3400,3429.27,0.4309,1468.14
2019-03-14 06-AM,BTCEUR,3400.95,3400.95,3400.37,3400.37,0.002463,8.38
2019-03-14 05-AM,BTCEUR,3401.92,3401.92,3398.57,3400.95,0.03963,134.73
2019-03-14 04-AM,BTCEUR,3401.92,3401.92,3401.92,3401.92,0.0,0.0
2019-03-14 03-AM,BTCEUR,3404.5,3404.5,3401.92,3401.92,0.00441,15.0
2019-03-14 02-AM,BTCEUR,3499,3499,3401.03,3404.5,0.06216,211.49
2019-03-14 01-AM,BTCEUR,3404.98,3499,3404.98,3499,0.2858,995.03
2019-03-14 12-AM,BTCEUR,3400.17,3409,3400.17,3404.98,0.01685,57.39
2019-03-13 11-PM,BTCEUR,3400,3440,3400,3400.17,0.1014,345.58
2019-03-13 10-PM,BTCEUR,3409.74,3439.15,3398.06,3400,0.02351,80.52
2019-03-13 09-PM,BTCEUR,3449.61,3449.61,3405,3409.74,0.1326,451.46
2019-03-13 08-PM,BTCEUR,3408.79,3449.61,3399.61,3449.61,0.1506,513.69
2019-03-13 07-PM,BTCEUR,3466.19,3466.19,3405.64,3408.79,0.1197,408.01
2019-03-13 06-PM,BTCEUR,3413.53,3466.19,3411,3466.19,0.684,2368.73
2019-03-13 05-PM,BTCEUR,3407.15,3452.39,3403.23,3413.53,0.04906,168.15
2019-03-13 04-PM,BTCEUR,3445.76,3527.27,3407.15,3407.15,0.5619,1974.75
2019-03-13 03-PM,BTCEUR,3450.34,3472.03,3400.6,3445.76,0.7694,2646.1
2019-03-13 02-PM,BTCEUR,3457.44,3460,3418,3450.34,1.83,6266.9
2019-03-13 01-PM,BTCEUR,3436.01,3457.44,3426.04,3457.44,0.1822,627.23
2019-03-13 12-PM,BTCEUR,3440.76,3440.76,3400.74,3436.01,0.01158,39.68
2019-03-13 11-AM,BTCEUR,3398.5,3466.9,3398.5,3440.76,0.1724,593.49
2019-03-13 10-AM,BTCEUR,3416,3419,3398.36,3398.5,1.23,4204.44
2019-03-13 09-AM,BTCEUR,3416.03,3416.03,3416,3416,0.5323,1818.5
2019-03-13 08-AM,BTCEUR,3426,3426,3416.02,3416.03,0.06161,210.84
2019-03-13 07-AM,BTCEUR,3461.47,3461.47,3425,3426,0.02956,101.26
2019-03-13 06-AM,BTCEUR,3461.47,3461.47,3461.47,3461.47,0.0,0.0
2019-03-13 05-AM,BTCEUR,3461.47,3461.47,3461.47,3461.47,0.0,0.0
2019-03-13 04-AM,BTCEUR,3425.87,3461.47,3425.87,3461.47,0.006933,24.0
2019-03-13 03-AM,BTCEUR,3425,3426.24,3425,3425.87,0.1436,491.91
2019-03-13 02-AM,BTCEUR,3425,3425,3425,3425,0.02297,78.66
2019-03-13 01-AM,BTCEUR,3425,3426.24,3425,3425,0.03149,107.88
2019-03-13 12-AM,BTCEUR,3425,3425,3425,3425,0.01757,60.17
2019-03-12 11-PM,BTCEUR,3425,3425,3425,3425,0.07123,243.98
2019-03-12 10-PM,BTCEUR,4400,4400,3425,3425,0.1533,525.47
2019-03-12 09-PM,BTCEUR,3424.28,4400,3424.28,4400,1.32,5200.09
2019-03-12 08-PM,BTCEUR,3409.99,3477.42,3409.99,3424.28,1.45,5047.76
2019-03-12 07-PM,BTCEUR,3415.05,3452.72,3409.99,3409.99,0.3893,1341.47
2019-03-12 06-PM,BTCEUR,3413.59,3415.05,3413.59,3415.05,0.02047,69.9
2019-03-12 05-PM,BTCEUR,3413.59,3413.59,3413.59,3413.59,0.0,0.0
2019-03-12 04-PM,BTCEUR,3432.03,3432.03,3410.91,3413.59,0.03721,126.97
2019-03-12 03-PM,BTCEUR,3445,3548.39,3427.63,3432.03,0.6319,2215.12
2019-03-12 02-PM,BTCEUR,3471.82,3488,3435,3445,90.22,312756.74
2019-03-12 01-PM,BTCEUR,3435,3471.82,3435,3471.82,0.01027,35.65
2019-03-12 12-PM,BTCEUR,3432.65,3488,3432.65,3435,0.07359,255.21
2019-03-12 11-AM,BTCEUR,3432.65,3432.65,3432.65,3432.65,0.0,0.0
2019-03-12 10-AM,BTCEUR,3423,3432.65,3423,3432.65,0.6945,2378.75
2019-03-12 09-AM,BTCEUR,3425.41,3425.41,3423,3423,0.02578,88.23
2019-03-12 08-AM,BTCEUR,3396.29,3457.8,3396.29,3425.41,0.1941,669.02
2019-03-12 07-AM,BTCEUR,3389.62,3401.72,3389.62,3396.29,0.289,981.49
2019-03-12 06-AM,BTCEUR,3389.62,3389.62,3389.62,3389.62,0.0,0.0
2019-03-12 05-AM,BTCEUR,3385.22,3395,3385.22,3389.62,0.1704,578.28
2019-03-12 04-AM,BTCEUR,3410,3410,3382.81,3385.22,0.06412,217.04
2019-03-12 03-AM,BTCEUR,3410,3410,3410,3410,0.0,0.0
2019-03-12 02-AM,BTCEUR,3410,3410,3410,3410,0.0,0.0
2019-03-12 01-AM,BTCEUR,3461.58,3461.58,3410,3410,0.001466,5.0
2019-03-12 12-AM,BTCEUR,3461.58,3461.58,3461.58,3461.58,0.0,0.0
2019-03-11 11-PM,BTCEUR,3420.25,3488,3420.25,3461.58,0.1769,610.45
2019-03-11 10-PM,BTCEUR,3421.74,3425.93,3420.25,3420.25,0.02514,86.08
2019-03-11 09-PM,BTCEUR,3420.39,3421.74,3420.39,3421.74,0.006048,20.69
2019-03-11 08-PM,BTCEUR,3425.93,3425.93,3411.87,3420.39,0.7881,2689.88
2019-03-11 07-PM,BTCEUR,3429.67,3461.52,3424.18,3425.93,0.04763,163.43
2019-03-11 06-PM,BTCEUR,3424.61,3465.25,3424.61,3429.67,0.09718,336.33
2019-03-11 05-PM,BTCEUR,3423.88,3492.98,3423.88,3424.61,0.5337,1859.79
2019-03-11 04-PM,BTCEUR,3420.31,3462.97,3420.31,3423.88,0.2044,699.69
2019-03-11 03-PM,BTCEUR,3440,3440,3410,3420.31,4.92,16789.79
2019-03-11 02-PM,BTCEUR,3499.99,3499.99,3409.52,3440,18.76,64931.15
2019-03-11 01-PM,BTCEUR,3434.85,3499.99,3397.29,3499.99,3.13,10794.33
2019-03-11 12-PM,BTCEUR,3434.85,3434.85,3434.85,3434.85,0.0,0.0
2019-03-11 11-AM,BTCEUR,3441.34,3441.34,3434.85,3434.85,0.03484,119.86
2019-03-11 10-AM,BTCEUR,3445.54,3445.54,3441.34,3441.34,0.1601,551.09
2019-03-11 09-AM,BTCEUR,3437.64,3445.54,3437.64,3445.54,0.01182,40.72
2019-03-11 08-AM,BTCEUR,3472.83,3474.35,3437.64,3437.64,0.01856,64.21
2019-03-11 07-AM,BTCEUR,3472.83,3472.83,3472.83,3472.83,0.0,0.0
2019-03-11 06-AM,BTCEUR,3472.83,3472.83,3472.83,3472.83,0.0,0.0
2019-03-11 05-AM,BTCEUR,3472.83,3472.83,3472.83,3472.83,0.0,0.0
2019-03-11 04-AM,BTCEUR,3472.83,3472.83,3472.83,3472.83,0.0,0.0
2019-03-11 03-AM,BTCEUR,3472.83,3472.83,3472.83,3472.83,0.0,0.0
2019-03-11 02-AM,BTCEUR,3472.83,3472.83,3472.83,3472.83,0.0,0.0
2019-03-11 01-AM,BTCEUR,3469.44,3472.83,3469.44,3472.83,0.006372,22.13
2019-03-11 12-AM,BTCEUR,3469.49,3469.49,3469.44,3469.44,0.004534,15.73
2019-03-10 11-PM,BTCEUR,3468.43,3469.49,3466.62,3469.49,0.005242,18.18
2019-03-10 10-PM,BTCEUR,3463.01,3468.43,3462.62,3468.43,0.2796,968.14
2019-03-10 09-PM,BTCEUR,3456.11,3465,3456.11,3463.01,0.03144,108.9
2019-03-10 08-PM,BTCEUR,3451.67,3456.11,3451.67,3456.11,0.1058,365.65
2019-03-10 07-PM,BTCEUR,3456.01,3456.01,3451.67,3451.67,0.003366,11.62
2019-03-10 06-PM,BTCEUR,3451.38,3456.01,3451.38,3456.01,0.001506,5.21
2019-03-10 05-PM,BTCEUR,3458.55,3458.55,3449.49,3451.38,0.05992,206.77
2019-03-10 04-PM,BTCEUR,3458.55,3458.55,3458.55,3458.55,0.0,0.0
2019-03-10 03-PM,BTCEUR,3456.53,3458.55,3456.53,3458.55,0.00164,5.67
2019-03-10 02-PM,BTCEUR,3460,3460,3454.05,3456.53,0.08107,280.31
2019-03-10 01-PM,BTCEUR,3460,3576.27,3456.32,3460,0.7349,2607.22
2019-03-10 12-PM,BTCEUR,3460,3460,3460,3460,0.0,0.0
2019-03-10 11-AM,BTCEUR,3452.13,3460,3452.13,3460,0.01712,59.21
2019-03-10 10-AM,BTCEUR,3452.09,3454.79,3452.09,3452.13,0.03647,125.98
2019-03-10 09-AM,BTCEUR,3478.34,3478.34,3452.09,3452.09,0.006,20.71
2019-03-10 08-AM,BTCEUR,3478.34,3478.34,3478.34,3478.34,0.0,0.0
2019-03-10 07-AM,BTCEUR,3470.99,3478.34,3454.52,3478.34,0.05753,200.02
2019-03-10 06-AM,BTCEUR,3470.99,3470.99,3470.99,3470.99,0.0,0.0
2019-03-10 05-AM,BTCEUR,3470.99,3470.99,3470.99,3470.99,0.0,0.0
2019-03-10 04-AM,BTCEUR,3469.73,3470.99,3469.73,3470.99,0.002489,8.64
2019-03-10 03-AM,BTCEUR,3469.73,3469.73,3469.73,3469.73,0.0,0.0
2019-03-10 02-AM,BTCEUR,3469.73,3469.73,3469.73,3469.73,0.0,0.0
2019-03-10 01-AM,BTCEUR,3471.45,3471.45,3469.73,3469.73,0.03,104.09
2019-03-10 12-AM,BTCEUR,3491.56,3491.56,3471.45,3471.45,0.007802,27.08
2019-03-09 11-PM,BTCEUR,3471.91,3492.86,3470.82,3491.56,0.05844,203.99
2019-03-09 10-PM,BTCEUR,3461.03,3471.91,3461.03,3471.91,0.06266,217.28
2019-03-09 09-PM,BTCEUR,3462.64,3463.45,3461.03,3461.03,0.0339,117.38
2019-03-09 08-PM,BTCEUR,3479.19,3492.87,3462.64,3462.64,0.03992,138.92
2019-03-09 07-PM,BTCEUR,3465.1,3479.19,3465.1,3479.19,0.0255,88.66
2019-03-09 06-PM,BTCEUR,3461.03,3471.63,3461.03,3465.1,0.02565,88.98
2019-03-09 05-PM,BTCEUR,3501.22,3501.22,3461.03,3461.03,0.007223,25.01
2019-03-09 04-PM,BTCEUR,3488.53,3531.52,3488.53,3501.22,0.03457,121.36
2019-03-09 03-PM,BTCEUR,3467.27,3488.53,3467.27,3488.53,0.008241,28.73
2019-03-09 02-PM,BTCEUR,3467.27,3467.27,3467.27,3467.27,0.0,0.0
2019-03-09 01-PM,BTCEUR,3471.15,3474.06,3467.27,3467.27,0.04528,157.22
2019-03-09 12-PM,BTCEUR,3468.65,3471.15,3466.82,3471.15,0.009328,32.36
2019-03-09 11-AM,BTCEUR,3468.65,3468.65,3468.65,3468.65,0.0,0.0
2019-03-09 10-AM,BTCEUR,3468.65,3468.65,3468.65,3468.65,0.0,0.0
2019-03-09 09-AM,BTCEUR,3532.72,3532.72,3468.65,3468.65,0.01613,56.48
2019-03-09 08-AM,BTCEUR,3503.59,3532.72,3459.61,3532.72,1.2,4204.12
2019-03-09 07-AM,BTCEUR,3447.5,3503.59,3447.5,3503.59,0.09023,313.05
2019-03-09 06-AM,BTCEUR,3431.98,3447.5,3431.98,3447.5,0.01548,53.3
2019-03-09 05-AM,BTCEUR,3428.6,3431.98,3428.6,3431.98,0.01615,55.42
2019-03-09 04-AM,BTCEUR,3431.02,3431.02,3428.6,3428.6,0.05901,202.32
2019-03-09 03-AM,BTCEUR,3431.02,3431.02,3431.02,3431.02,0.0,0.0
2019-03-09 02-AM,BTCEUR,3431.02,3431.02,3431.02,3431.02,0.003276,11.24
2019-03-09 01-AM,BTCEUR,3410.93,3431.02,3410.93,3431.02,0.01029,35.29
2019-03-09 12-AM,BTCEUR,3410.93,3410.93,3410.93,3410.93,0.0,0.0
2019-03-08 11-PM,BTCEUR,3400.3,3410.93,3400.3,3410.93,0.02621,89.4
2019-03-08 10-PM,BTCEUR,3452,3452,3400.3,3400.3,0.6427,2213.15
2019-03-08 09-PM,BTCEUR,3464.74,3464.74,3452,3452,0.03108,107.28
2019-03-08 08-PM,BTCEUR,3461.94,3497.22,3456.63,3464.74,2.56,8888.19
2019-03-08 07-PM,BTCEUR,3470,3578.86,3457.73,3461.94,3.26,11551.83
2019-03-08 06-PM,BTCEUR,3461.51,3470.01,3461.51,3470,0.05547,192.39
2019-03-08 05-PM,BTCEUR,3456.75,3461.51,3456.75,3461.51,0.01791,61.98
2019-03-08 04-PM,BTCEUR,3475.5,3475.5,3455.8,3456.75,0.07613,263.15
2019-03-08 03-PM,BTCEUR,3480,3890,3475,3475.5,43.26,151282.06
2019-03-08 02-PM,BTCEUR,3501.31,3520,3455.82,3480,54.75,191265.23
2019-03-08 01-PM,BTCEUR,3499.87,3501.31,3499.87,3501.31,0.004284,15.0
2019-03-08 12-PM,BTCEUR,3455,3500.03,3455,3499.87,0.2538,887.52
2019-03-08 11-AM,BTCEUR,3455.02,3455.02,3455,3455,0.008477,29.29
2019-03-08 10-AM,BTCEUR,3450,3455.02,3445.4,3455.02,0.8603,2967.08
2019-03-08 09-AM,BTCEUR,3461.51,3461.51,3450,3450,0.00289,9.97
2019-03-08 08-AM,BTCEUR,3461.51,3461.51,3461.51,3461.51,0.0,0.0
2019-03-08 07-AM,BTCEUR,3461.51,3461.52,3461.51,3461.51,0.0481,166.5
2019-03-08 06-AM,BTCEUR,3455.5,3461.51,3455.29,3461.51,0.03415,118.04
2019-03-08 05-AM,BTCEUR,3447.97,3491.27,3447.97,3455.5,0.1303,452.02
2019-03-08 04-AM,BTCEUR,3437.79,3447.97,3437.79,3447.97,0.1132,390.3
2019-03-08 03-AM,BTCEUR,3461.5,3461.5,3437.79,3437.79,0.03806,131.09
2019-03-08 02-AM,BTCEUR,3461.5,3461.5,3461.5,3461.5,0.0,0.0
2019-03-08 01-AM,BTCEUR,3444.09,3461.5,3444.09,3461.5,0.06284,217.0
2019-03-08 12-AM,BTCEUR,3441.14,3444.09,3441.14,3444.09,0.06675,229.91
2019-03-07 11-PM,BTCEUR,3450,3452,3441.14,3441.14,0.129,444.29
2019-03-07 10-PM,BTCEUR,3461.5,3461.5,3450,3450,0.007339,25.32
2019-03-07 09-PM,BTCEUR,3457.16,3461.5,3452.85,3461.5,0.02045,70.69
2019-03-07 08-PM,BTCEUR,3454.64,3457.16,3454.64,3457.16,0.008106,28.02
2019-03-07 07-PM,BTCEUR,3541.63,3541.63,3447.34,3454.64,0.01273,44.09
2019-03-07 06-PM,BTCEUR,3500.89,3560.97,3477.71,3541.63,0.6789,2400.04
2019-03-07 05-PM,BTCEUR,3447.33,3500.89,3444.75,3500.89,0.4989,1728.9
2019-03-07 04-PM,BTCEUR,3489,3489,3441.03,3447.33,3.65,12548.83
2019-03-07 03-PM,BTCEUR,3433.05,3490,3433.05,3489,1.2,4189.28
2019-03-07 02-PM,BTCEUR,3423.14,3433.05,3415,3433.05,0.7114,2433.02
2019-03-07 01-PM,BTCEUR,3410.57,3423.14,3400,3423.14,0.11,375.65
2019-03-07 12-PM,BTCEUR,3397.14,3441.28,3397.14,3410.57,0.1503,516.23
2019-03-07 11-AM,BTCEUR,3394.54,3397.14,3394.54,3397.14,0.004074,13.84
2019-03-07 10-AM,BTCEUR,3413,3413,3391.58,3394.54,0.11,373.2
2019-03-07 09-AM,BTCEUR,3413,3413.01,3413,3413,0.03449,117.71
2019-03-07 08-AM,BTCEUR,3412.99,3413,3412.99,3413,0.02463,84.07
2019-03-07 07-AM,BTCEUR,3419.35,3419.35,3405.77,3412.99,0.03187,108.64
2019-03-07 06-AM,BTCEUR,3411.67,3422.45,3403.56,3419.35,0.06368,217.35
